CustomerID;FirstName;LastName;Gender;Age;City;Region;SignupDate;Segment
200265;Κατερίνα;Ζαχαρίου;F;72;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-05-09;Gold
200266;Νίκος;Πετρόπουλος;M;41;Λάρισα;Θεσσαλία;2024-04-28;Silver
200267;Χριστίνα;Μιχαηλίδης;F;37;Βόλος;Θεσσαλία;2024-01-25;Bronze
200268;Γιώργος;Αλεξίου;M;45;Σέρρες;Κεντρική Μακεδονία;2024-05-30;Bronze
200269;Παναγιώτης;Μιχαηλίδης;M;33;Πάτρα;Δυτική Ελλάδα;2024-01-17;Gold
200270;Σοφία;Καραγιάννης;F;43;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-12-30;Silver
200271;Μιχάλης;Νικολάου;M;44;Αθήνα;Αττική;2024-09-08;Platinum
200272;Παναγιώτης;Ιωαννίδης;M;21;Βόλος;Θεσσαλία;2025-04-21;Gold
200273;Ελένη;Πετρόπουλος;F;36;Βόλος;Θεσσαλία;2025-06-08;Silver
200274;Μιχάλης;Δημητρίου;M;40;Βόλος;Θεσσαλία;2024-07-17;Bronze
200275;Γιώργος;Γεωργίου;M;27;Τρίκαλα;Θεσσαλία;2025-12-29;Silver
200276;Γιώργος;Ζαχαρίου;M;31;Σέρρες;Κεντρική Μακεδονία;2025-06-17;Bronze
200277;Χριστίνα;Παπανικολάου;F;69;Ρόδος;Νότιο Αιγαίο;2025-04-16;Bronze
200278;Σοφία;Ιωαννίδης;F;21;Χανιά;Κρήτη;2025-08-22;Bronze
200279;Ιωάννα;Καρράς;F;66;Χανιά;Κρήτη;2024-02-07;Silver
200280;Κώστας;Μιχαηλίδης;M;39;Σέρρες;Κεντρική Μακεδονία;2025-03-26;Silver
200281;Κατερίνα;Νικολάου;F;66;Ηράκλειο;Κρήτη;2024-04-05;Silver
200282;Χριστίνα;Βλάχος;F;20;Αθήνα;Αττική;2024-11-06;Bronze
200283;Δημήτρης;Καρράς;M;54;Ηράκλειο;Κρήτη;2025-03-03;Gold
200284;Χρήστος;Λαμπρόπουλος;M;54;Λάρισα;Θεσσαλία;2024-08-03;Bronze
200285;Κώστας;Οικονόμου;M;34;Τρίκαλα;Θεσσαλία;2025-05-09;Gold
200286;Μιχάλης;Σταματίου;M;61;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-04-26;Bronze
200287;Δήμητρα;Πετρόπουλος;F;64;Βόλος;Θεσσαλία;2025-04-25;Platinum
200288;Γεωργία;Λαμπρόπουλος;F;53;Τρίκαλα;Θεσσαλία;2024-12-04;Silver
200289;Αγγελική;Νικολάου;F;60;Σέρρες;Κεντρική Μακεδονία;2025-08-26;Silver
200290;Γεωργία;Βλάχος;F;32;Αθήνα;Αττική;2025-03-20;Silver
200291;Αγγελική;Αναστασίου;F;49;Τρίκαλα;Θεσσαλία;2025-02-18;Bronze
200292;Σοφία;Γεωργίου;F;70;Πάτρα;Δυτική Ελλάδα;2025-07-22;Bronze
200293;Δημήτρης;Σπυρόπουλος;M;27;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-15;Silver
200294;Χριστίνα;Μιχαηλίδης;F;44;Ρόδος;Νότιο Αιγαίο;2024-12-05;Bronze
200295;Κώστας;Πετρόπουλος;M;48;Σέρρες;Κεντρική Μακεδονία;2024-03-08;Gold
200296;Χρήστος;Μιχαηλίδης;M;70;Ιωάννινα;Ήπειρος;2024-06-06;Bronze
200297;Ανδρέας;Ιωαννίδης;M;25;Λάρισα;Θεσσαλία;2024-08-29;Silver
200298;Χριστίνα;Χατζής;F;31;Ιωάννινα;Ήπειρος;2025-03-16;Gold
200299;Άννα;Πετρόπουλος;F;69;Πάτρα;Δυτική Ελλάδα;2024-12-10;Bronze
200300;Γεωργία;Μιχαηλίδης;F;72;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-04-13;Bronze
200301;Κώστας;Λαμπρόπουλος;M;45;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-04-04;Platinum
200302;Γιώργος;Παπαδόπουλος;M;48;Πάτρα;Δυτική Ελλάδα;2024-02-03;Bronze
200303;Δήμητρα;Χατζής;F;23;Αθήνα;Αττική;2024-06-18;Gold
200304;Ελένη;Οικονόμου;F;55;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-02-10;Silver
200305;Κώστας;Μιχαηλίδης;M;70;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-04-20;Bronze
200306;Γεωργία;Ζαχαρίου;F;22;Ρόδος;Νότιο Αιγαίο;2024-10-18;Bronze
200307;Γεωργία;Κωνσταντίνου;F;28;Σέρρες;Κεντρική Μακεδονία;2025-12-17;Silver
200308;Γεωργία;Βλάχος;F;62;Λάρισα;Θεσσαλία;2024-02-02;Bronze
200309;Κατερίνα;Καραγιάννης;F;69;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-01-02;Platinum
200310;Σοφία;Μιχαηλίδης;F;44;Ηράκλειο;Κρήτη;2024-11-12;Silver
200311;Δημήτρης;Σπυρόπουλος;M;27;Τρίκαλα;Θεσσαλία;2024-06-07;Bronze
200312;Θανάσης;Γεωργίου;M;27;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-04-04;Bronze
200313;Παναγιώτης;Παπανικολάου;M;62;Βόλος;Θεσσαλία;2025-08-16;Bronze
200314;Χριστίνα;Καρράς;F;25;Σέρρες;Κεντρική Μακεδονία;2025-11-15;Platinum
200315;Άννα;Καραγιάννης;F;59;Αθήνα;Αττική;2025-01-07;Bronze
200316;Ανδρέας;Δημητρίου;M;21;Αθήνα;Αττική;2024-09-15;Bronze
200317;Ιωάννα;Μιχαηλίδης;F;68;Τρίκαλα;Θεσσαλία;2024-11-27;Bronze
200318;Χριστίνα;Παπανικολάου;F;66;Ρόδος;Νότιο Αιγαίο;2025-12-17;Bronze
200319;Παναγιώτης;Καρράς;M;23;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-12-08;Bronze
200320;Δημήτρης;Ζαχαρίου;M;56;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-10-11;Gold
200321;Χρήστος;Οικονόμου;M;67;Αθήνα;Αττική;2025-10-08;Bronze
200322;Γεωργία;Ιωαννίδης;F;39;Αθήνα;Αττική;2024-04-17;Silver
200323;Δημήτρης;Νικολάου;M;39;Σέρρες;Κεντρική Μακεδονία;2025-11-05;Gold
200324;Αγγελική;Μιχαηλίδης;F;51;Ρόδος;Νότιο Αιγαίο;2025-09-19;Gold
200325;Χρήστος;Οικονόμου;M;47;Τρίκαλα;Θεσσαλία;2025-08-28;Silver
200326;Μαρία;Αναστασίου;F;39;Αθήνα;Αττική;2025-02-21;Silver
200327;Μιχάλης;Καρράς;M;47;Ρόδος;Νότιο Αιγαίο;2025-08-08;Bronze
200328;Γεωργία;Βλάχος;F;46;Λάρισα;Θεσσαλία;2024-11-03;Gold
200329;Δημήτρης;Χατζής;M;34;Ιωάννινα;Ήπειρος;2024-09-28;Bronze
200330;Γιώργος;Βλάχος;M;70;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-09-01;Bronze
200331;Μαρία;Δημητρίου;F;69;Λάρισα;Θεσσαλία;2025-07-02;Gold
200332;Μαρία;Ζαχαρίου;F;64;Σέρρες;Κεντρική Μακεδονία;2024-11-09;Gold
200333;Μιχάλης;Χατζής;M;31;Χανιά;Κρήτη;2025-11-08;Silver
200334;Δημήτρης;Μιχαηλίδης;M;53;Τρίκαλα;Θεσσαλία;2024-12-02;Bronze
200335;Γιώργος;Καρράς;M;23;Βόλος;Θεσσαλία;2025-10-24;Bronze
200336;Μαρία;Γεωργίου;F;26;Τρίκαλα;Θεσσαλία;2024-09-21;Bronze
200337;Σοφία;Καρράς;F;28;Ιωάννινα;Ήπειρος;2024-07-27;Silver
200338;Ελένη;Αναστασίου;F;37;Χανιά;Κρήτη;2025-12-09;Silver
200339;Νίκος;Νικολάου;M;25;Αθήνα;Αττική;2024-09-02;Bronze
200340;Κατερίνα;Γεωργίου;F;66;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-12-11;Bronze
200341;Αγγελική;Γεωργίου;F;48;Σέρρες;Κεντρική Μακεδονία;2025-09-21;Bronze
200342;Ανδρέας;Δημητρίου;M;40;Πάτρα;Δυτική Ελλάδα;2025-02-01;Gold
200343;Μαρία;Πετρόπουλος;F;69;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-03-05;Bronze
200344;Κατερίνα;Ζαχαρίου;F;70;Τρίκαλα;Θεσσαλία;2025-07-01;Bronze
200345;Μαρία;Παπανικολάου;F;72;Ιωάννινα;Ήπειρος;2025-03-18;Bronze
200346;Άννα;Σταματίου;F;30;Ρόδος;Νότιο Αιγαίο;2025-10-14;Silver
200347;Δημήτρης;Καραγιάννης;M;53;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-01-31;Bronze
200348;Άννα;Οικονόμου;F;20;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-07-11;Bronze
200349;Μαρία;Ιωαννίδης;F;59;Βόλος;Θεσσαλία;2025-03-01;Silver
200350;Ανδρέας;Σπυρόπουλος;M;23;Πάτρα;Δυτική Ελλάδα;2024-04-08;Silver
200351;Θανάσης;Νικολάου;M;48;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-07-20;Platinum
200352;Ελένη;Πετρόπουλος;F;69;Αθήνα;Αττική;2025-10-15;Bronze
200353;Αγγελική;Καρράς;F;36;Αθήνα;Αττική;2024-04-19;Bronze
200354;Κατερίνα;Κωνσταντίνου;F;70;Ιωάννινα;Ήπειρος;2024-06-05;Bronze
200355;Ελένη;Ζαχαρίου;F;41;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-05-25;Bronze
200356;Χριστίνα;Παπαδόπουλος;F;19;Λάρισα;Θεσσαλία;2024-12-01;Bronze
200357;Κώστας;Ζαχαρίου;M;56;Ρόδος;Νότιο Αιγαίο;2024-04-12;Bronze
200358;Παναγιώτης;Παπανικολάου;M;38;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-07-06;Silver
200359;Δημήτρης;Οικονόμου;M;35;Λάρισα;Θεσσαλία;2025-07-17;Gold
200360;Βασίλης;Χατζής;M;62;Χανιά;Κρήτη;2024-10-31;Gold
200361;Ελένη;Μιχαηλίδης;F;66;Αθήνα;Αττική;2024-11-15;Gold
200362;Ελένη;Παπανικολάου;F;35;Τρίκαλα;Θεσσαλία;2024-02-23;Bronze
200363;Θανάσης;Παπαδόπουλος;M;24;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-02-13;Silver
200364;Χριστίνα;Λαμπρόπουλος;F;24;Λάρισα;Θεσσαλία;2024-06-11;Silver
200365;Νίκος;Παπανικολάου;M;28;Πάτρα;Δυτική Ελλάδα;2025-10-26;Gold
200366;Γιώργος;Καραγιάννης;M;31;Τρίκαλα;Θεσσαλία;2025-12-26;Bronze
200367;Χρήστος;Παπαδόπουλος;M;61;Χανιά;Κρήτη;2024-10-06;Silver
200368;Μιχάλης;Λαμπρόπουλος;M;33;Αθήνα;Αττική;2025-03-16;Bronze
200369;Άννα;Ζαχαρίου;F;36;Βόλος;Θεσσαλία;2024-05-19;Bronze
200370;Γεωργία;Αναστασίου;F;35;Ηράκλειο;Κρήτη;2025-09-23;Gold
200371;Χρήστος;Κωνσταντίνου;M;59;Ρόδος;Νότιο Αιγαίο;2025-05-24;Bronze
200372;Χρήστος;Χατζής;M;30;Τρίκαλα;Θεσσαλία;2024-09-16;Silver
200373;Θανάσης;Γεωργίου;M;60;Ηράκλειο;Κρήτη;2024-05-15;Silver
200374;Δημήτρης;Οικονόμου;M;64;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-01;Bronze
200375;Παναγιώτης;Γεωργίου;M;54;Αθήνα;Αττική;2025-10-29;Bronze
200376;Γιώργος;Καρράς;M;24;Βόλος;Θεσσαλία;2024-07-30;Bronze
200377;Νίκος;Ιωαννίδης;M;38;Ιωάννινα;Ήπειρος;2025-01-22;Silver
200378;Ιωάννα;Αλεξίου;F;72;Σέρρες;Κεντρική Μακεδονία;2024-05-29;Bronze
200379;Άννα;Βλάχος;F;49;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-10-07;Bronze
200380;Μαρία;Καρράς;F;47;Πάτρα;Δυτική Ελλάδα;2024-03-03;Gold
200381;Μιχάλης;Ζαχαρίου;M;36;Ηράκλειο;Κρήτη;2025-02-27;Bronze
200382;Κατερίνα;Αναστασίου;F;35;Πάτρα;Δυτική Ελλάδα;2025-03-12;Gold
200383;Αγγελική;Δημητρίου;F;55;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-12-22;Bronze
200384;Μιχάλης;Αλεξίου;M;62;Λάρισα;Θεσσαλία;2025-05-03;Platinum
200385;Κατερίνα;Καραγιάννης;F;32;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-05-16;Bronze
200386;Μιχάλης;Μιχαηλίδης;M;32;Χανιά;Κρήτη;2025-06-05;Silver
200387;Νίκος;Κωνσταντίνου;M;64;Βόλος;Θεσσαλία;2025-06-18;Bronze
200388;Παναγιώτης;Ζαχαρίου;M;69;Λάρισα;Θεσσαλία;2025-02-17;Bronze
200389;Δημήτρης;Αναστασίου;M;34;Ηράκλειο;Κρήτη;2025-11-15;Platinum
200390;Μιχάλης;Ζαχαρίου;M;18;Πάτρα;Δυτική Ελλάδα;2024-01-21;Bronze
200391;Γεωργία;Παπανικολάου;F;18;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-07-17;Bronze
200392;Χριστίνα;Κωνσταντίνου;F;62;Λάρισα;Θεσσαλία;2025-08-23;Bronze
200393;Γεωργία;Χατζής;F;54;Βόλος;Θεσσαλία;2024-04-08;Bronze
200394;Δημήτρης;Παπανικολάου;M;20;Βόλος;Θεσσαλία;2024-12-31;Silver
200395;Βασίλης;Παπανικολάου;M;49;Ηράκλειο;Κρήτη;2025-03-17;Platinum
200396;Νίκος;Γεωργίου;M;54;Πάτρα;Δυτική Ελλάδα;2024-08-24;Bronze
200397;Δημήτρης;Σπυρόπουλος;M;44;Χανιά;Κρήτη;2024-03-15;Bronze
200398;Κατερίνα;Βλάχος;F;65;Ηράκλειο;Κρήτη;2024-08-11;Bronze
200399;Παναγιώτης;Παπαδόπουλος;M;55;Ιωάννινα;Ήπειρος;2024-05-03;Platinum
200400;Άννα;Δημητρίου;F;39;Ηράκλειο;Κρήτη;2025-09-18;Bronze
200401;Γεωργία;Λαμπρόπουλος;F;65;Σέρρες;Κεντρική Μακεδονία;2024-09-03;Bronze
200402;Αγγελική;Σταματίου;F;60;Τρίκαλα;Θεσσαλία;2024-01-07;Gold
200403;Άννα;Καρράς;F;39;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-03-31;Silver
200404;Θανάσης;Κωνσταντίνου;M;18;Ιωάννινα;Ήπειρος;2025-12-14;Bronze
200405;Ιωάννα;Λαμπρόπουλος;F;62;Πάτρα;Δυτική Ελλάδα;2024-01-28;Silver
200406;Παναγιώτης;Αλεξίου;M;29;Πάτρα;Δυτική Ελλάδα;2024-08-27;Silver
200407;Δημήτρης;Αλεξίου;M;30;Πάτρα;Δυτική Ελλάδα;2024-10-29;Silver
200408;Άννα;Πετρόπουλος;F;26;Αθήνα;Αττική;2024-04-30;Silver
200409;Ανδρέας;Αναστασίου;M;71;Σέρρες;Κεντρική Μακεδονία;2025-03-18;Bronze
200410;Κώστας;Καραγιάννης;M;42;Αθήνα;Αττική;2024-06-24;Bronze
200411;Χρήστος;Γεωργίου;M;23;Πάτρα;Δυτική Ελλάδα;2024-08-04;Bronze
200412;Ελένη;Καρράς;F;32;Τρίκαλα;Θεσσαλία;2024-06-19;Bronze
200413;Ιωάννα;Σταματίου;F;71;Ρόδος;Νότιο Αιγαίο;2025-06-29;Silver
200414;Μιχάλης;Καρράς;M;29;Ρόδος;Νότιο Αιγαίο;2025-03-31;Bronze
200415;Γεωργία;Αλεξίου;F;64;Αθήνα;Αττική;2024-07-19;Bronze
200416;Αγγελική;Σπυρόπουλος;F;23;Ρόδος;Νότιο Αιγαίο;2024-04-28;Gold
200417;Γιώργος;Βλάχος;M;65;Τρίκαλα;Θεσσαλία;2025-06-30;Platinum
200418;Βασίλης;Καραγιάννης;M;43;Σέρρες;Κεντρική Μακεδονία;2025-08-17;Silver
200419;Γιώργος;Ζαχαρίου;M;29;Χανιά;Κρήτη;2024-08-25;Gold
200420;Γιώργος;Ζαχαρίου;M;72;Ρόδος;Νότιο Αιγαίο;2025-07-10;Gold
200421;Βασίλης;Λαμπρόπουλος;M;23;Βόλος;Θεσσαλία;2025-06-21;Silver
200422;Σοφία;Παπανικολάου;F;53;Πάτρα;Δυτική Ελλάδα;2024-07-01;Bronze
200423;Άννα;Νικολάου;F;69;Ηράκλειο;Κρήτη;2025-12-16;Silver
200424;Θανάσης;Σπυρόπουλος;M;22;Ιωάννινα;Ήπειρος;2025-10-11;Silver
200425;Ιωάννα;Σταματίου;F;61;Λάρισα;Θεσσαλία;2024-12-11;Bronze
200426;Γιώργος;Παπαδόπουλος;M;69;Τρίκαλα;Θεσσαλία;2024-02-01;Bronze
200427;Θανάσης;Δημητρίου;M;23;Τρίκαλα;Θεσσαλία;2024-07-13;Silver
200428;Μιχάλης;Λαμπρόπουλος;M;59;Βόλος;Θεσσαλία;2024-02-28;Gold
200429;Κώστας;Ιωαννίδης;M;38;Ιωάννινα;Ήπειρος;2025-11-19;Bronze
200430;Σοφία;Κωνσταντίνου;F;28;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-07-12;Gold
200431;Σοφία;Καραγιάννης;F;51;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-03;Bronze
200432;Αγγελική;Πετρόπουλος;F;68;Αθήνα;Αττική;2024-11-17;Bronze
200433;Βασίλης;Καρράς;M;47;Αθήνα;Αττική;2024-02-15;Silver
200434;Παναγιώτης;Βλάχος;M;42;Βόλος;Θεσσαλία;2025-10-13;Bronze
200435;Αγγελική;Κωνσταντίνου;F;51;Πάτρα;Δυτική Ελλάδα;2025-02-18;Bronze
200436;Δημήτρης;Καρράς;M;27;Λάρισα;Θεσσαλία;2025-06-07;Bronze
200437;Δήμητρα;Οικονόμου;F;41;Λάρισα;Θεσσαλία;2024-06-23;Gold
200438;Μαρία;Λαμπρόπουλος;F;63;Αθήνα;Αττική;2025-10-02;Silver
200439;Άννα;Βλάχος;F;44;Ρόδος;Νότιο Αιγαίο;2025-09-20;Silver
200440;Μαρία;Πετρόπουλος;F;67;Σέρρες;Κεντρική Μακεδονία;2025-06-22;Bronze
200441;Γιώργος;Κωνσταντίνου;M;69;Αθήνα;Αττική;2024-05-05;Gold
200442;Αγγελική;Γεωργίου;F;53;Χανιά;Κρήτη;2024-01-06;Bronze
200443;Κατερίνα;Λαμπρόπουλος;F;48;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-09-11;Silver
200444;Άννα;Ζαχαρίου;F;59;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-02-13;Bronze
200445;Νίκος;Νικολάου;M;62;Ιωάννινα;Ήπειρος;2025-09-25;Silver
200446;Βασίλης;Χατζής;M;59;Σέρρες;Κεντρική Μακεδονία;2025-11-13;Silver
200447;Σοφία;Σταματίου;F;19;Ηράκλειο;Κρήτη;2025-03-05;Gold
200448;Ανδρέας;Ζαχαρίου;M;45;Ηράκλειο;Κρήτη;2024-04-16;Bronze
